Country Name,Country Code,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,SP.POP.1564.TO.ZS,SP.POP.0014.TO.ZS,SP.POP.65UP.TO.ZS,SP.POP.TOTL.FE.ZS,SP.POP.TOTL.MA.ZS,SP.POP.TOTL,SI.POV.GAPS,SI.POV.UMIC.GP,SH.IMM.MEAS,SH.IMM.IDPT,SG.GEN.PARL.ZS,EN.ATM.CO2E.PC,EN.ATM.METH.KT.CE,EN.ATM.GHGT.KT.CE,SH.H2O.SMDW.ZS,SH.H2O.SMDW.UR.ZS,SH.H2O.BASW.RU.ZS
Nigeria,NGA,432198898221.9667,2074.6137466742152,53.4955822386776,43.5018845540314,3.00253320729103,49.4818389352087,50.5181610647913,208327405,NA,NA,60,62,7.22222222222222,0.5375101753895509,151059.7744,322336.5011,27.853490832428,35.2161923278737,60.3535830134069
North Macedonia,MKD,12363580534.68112,5965.450231953645,69.2936738523541,16.1207708976224,14.5855552500235,50.1255760106713,49.87437662003,2072531,NA,NA,63,84,39.1666666666667,3.2794201872010595,2369.77411,9768.859944,80.3805030592556,84.6236462139475,97.46871456989
Northern Mariana Islands,MNP,858000000,17302.922136850386,69.0419771510391,22.1451403103667,8.81288253859417,46.2943916752375,53.7056083247625,49587,NA,NA,NA,NA,NA,NA,NA,NA,90.6391752577319,NA,NA
Norway,NOR,367633418886.62726,68340.01810337017,65.0589078966861,17.2111656129486,17.7299264903652,49.5687696230315,50.4312303769685,5379475,NA,NA,97,97,41.4201183431953,6.725080049633097,4342.761259,46116.8172,98.9316806552341,NA,100
Oman,OMN,75909397659.29779,16707.62300632143,71.6002019193342,25.6434693104732,2.75632877019262,37.9146537647255,62.0853462352745,4543399,NA,NA,99,99,2.32558139534884,15.636201002817495,19838.88305,95082.40834,90.5571638219463,NA,76.2507799139666
Pakistan,PAK,300425609817.9812,1322.3147853955404,58.553442363316,37.2723784741093,4.17417916257474,49.4642214079999,50.535778151853,227196741,NA,NA,83,80,20.1754385964912,0.8103602155103097,169428.2367,436608.9225,48.5468342411643,55.6138501592209,88.6786883856699
Palau,PLW,257885921.875,14349.316819218784,69.9616069441353,20.8852659692856,9.15312708657912,47.8243935010016,52.1756064989984,17972,NA,NA,93,96,6.25,8.802581793901624,19.526302,195.78888,87.9642432501855,95.1832755883078,99.304971643835
Panama,PAN,57086836900,13293.333195168774,64.9574625910765,26.6787777979979,8.36375961092554,49.9610655375052,50.0389344624948,4294396,NA,NA,80,74,22.5352112676056,2.2314430248165285,5047.340489,17231.02452,NA,NA,85.5400704653612
Papua New Guinea,PNG,23848445103.92275,2446.0846866061465,62.0495064433148,34.9169097525652,3.03358380411995,48.3112709802618,51.6887392765271,9749640,NA,NA,47,39,0,0.5632515662116755,10854.74217,18397.91713,NA,NA,42.1211197286806
Paraguay,PRY,35432178068.18139,5353.348064562786,64.6306258257859,29.2071397760435,6.16223439817064,49.7788612407733,50.2211538679453,6618695,0.2,6.9,80,79,16.25,1.14459119207034,30106.5439,50784.02825,64.084221431351,72.2064769603427,99.1112275316309
Peru,PER,201947615138.56744,6063.62692279047,65.0725950371773,26.6748703998912,8.25253456293149,50.4592287059542,49.5407682914716,33304756,1.8,17.2,77,72,26.1538461538462,1.3985660186190825,31679.81165,89865.35382,51.4062095308154,59.5068494959253,81.7467887785023
Philippines,PHL,361751145451.59674,3224.422811217668,63.8366365067102,30.9411761743497,5.22218731894015,49.2401746354344,50.7598262559029,112190977,NA,NA,72,71,27.9605263157895,1.1896794516728382,65722.00682,224971.7625,47.428127091221,61.72007063712,91.0619332247999
Poland,POL,599442783598.0636,15816.820402138195,66.2779564153475,15.3480034078472,18.3740401768053,51.6237406503311,48.3762619519133,37899070,0.1,0.4,80,90,28.695652173913,7.367563372927092,29540.38185,338383.8449,89.6191876786659,NA,83.5343700465432
Portugal,PRT,229031860520.77728,22242.406417971975,64.2076135406882,13.4956608643372,22.2967255949746,52.8084832755109,47.1915167244891,10297081,0.2,1,99,99,40,3.784907586917108,11383.20988,55640.70734,95.0144446619063,97.0880452208485,98.0033458678019
Puerto Rico,PRI,103130900000,31427.42911367988,64.3548216762959,13.9401347581562,21.7050435655479,52.6880415605502,47.31198900587,3281557,NA,NA,NA,NA,NA,NA,NA,NA,99.8731075904989,NA,NA
Qatar,QAT,144411363345.27032,52315.66007831166,83.3925158990503,15.3516629020952,1.25582119885451,27.3510398006075,72.6489601993925,2760385,NA,NA,90,89,9.75609756097561,31.726842451324725,30708.39042,119605.3672,96.6429334754782,NA,NA
Romania,ROU,251362514349.69714,13047.456656399327,65.2959873523551,16.0181197048859,18.6858929427591,51.6210954839199,48.37890451608,19265250,0.7,4.1,87,87,21.8844984802432,3.5641375014598826,16458.96123,95744.39542,81.9888316214229,94.9535041959628,100
Russian Federation,RUS,1493075894362.1426,10194.44140625,67.0134619314898,17.6804678846996,15.3060701838106,53.5473054858739,46.4526938273947,144073139,0,0.8,97,97,15.7777777777778,11.232288067243402,617227.2995,2331479.378,76.040643880787,NA,91.0148886650053
Rwanda,RWA,10172303393.061218,773.7732608505089,57.5710321064882,39.3268624174073,3.10210547610455,51.1412739128894,48.8587260871106,13146362,NA,NA,94,91,61.25,0.10512414004726174,2680.924714,6329.924675,NA,52.6326839046539,58.5001916804747
Samoa,WSM,868898358.2664367,4042.7227515432382,57.0605710244522,37.9252266440856,5.01420233146218,48.9910621647149,51.0094031052115,214929,NA,NA,66,89,10,0.9607823979081465,267.323935,538.887695,62.1070616668144,90.1915,96.9696443120858
San Marino,SMR,1541247883.9935052,45321.48922261609,66.9200458729085,13.3810686035228,19.6988855235687,51.2953215514453,48.7046784485547,34007,NA,NA,90,89,33.3333333333333,NA,NA,NA,100,NA,NA
Sao Tome and Principe,STP,471229484.6071443,2155.2658678250846,55.5975320273874,40.6138372949264,3.78863067768625,50.09490443238,49.9046381968615,218641,NA,NA,86,96,23.6363636363636,0.6453501401841375,11.596147,179.72515,35.8663794193322,40.1143954580673,70.7558271096838
Saudi Arabia,SAU,734271183944.9894,20398.06098709514,71.5622990420077,26.0410680508446,2.39663290714769,41.9763010399697,58.0236961820293,35997107,NA,NA,96,95,19.8675496688742,14.266585367540786,102630.5123,712585.402,NA,NA,100
Senegal,SEN,24530513037.751846,1492.4759029352333,54.7617746767485,42.0651163413263,3.17310898192517,50.8586819760381,49.1413180239619,16436120,NA,NA,88,91,43.030303030303,0.649800561203009,11762.77345,30293.27863,26.0601472837414,41.0417789475739,73.4235125531522
Serbia,SRB,53356484591.43781,7733.803468937633,65.1256872702375,14.1296665420631,20.7446461876994,52.0617205343024,47.9382794656976,6899126,0.8,3.6,78,92,38.8,6.714517172175142,11734.80539,62883.94612,75.0059465921081,81.5174691439818,95.8449747538379
Seychelles,SYC,1183515314.034781,12020.021064317005,69.123945797403593,23.2379418174927,7.63811238510376,47.3258788969961,52.6741211030039,98462,NA,NA,97,97,24.2424242424242,6.080518372570129,94.696179,770.061638,NA,NA,NA
Sierra Leone,SLE,4062906265.7332044,493.4322405514235,57.0676686296119,39.7851741149668,3.14715725542131,49.9054890897101,50.0945230550998,8233970,NA,NA,87,91,12.3287671232877,0.12727760727814164,3591.093856,5952.4739,9.71431305077627,12.1127124282552,51.3709464358619
Singapore,SGP,348392090695.2169,61273.99165944551,74.6939758991294,12.1518250106876,13.154199090183,47.7143740411166,52.2856259588834,5685807,NA,NA,97,98,29.4736842105263,7.6866837020672705,4347.650851,64266.74268,100,100,NA
Sint Maarten (Dutch part),SXM,1236428075.4211228,29223.069615247525,78.5862476072579,12.475499467006,8.93825292573616,46.6335022122372,53.3664977877628,42310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovak Republic,SVK,106731482855.49602,19552.09110959113,67.3338580112946,15.8419573951599,16.8241845935455,51.1668173382318,48.8331826617682,5458827,0.1,0.6,96,97,22.6666666666667,5.3190548079285165,4410.301876,35984.33182,99.1135332662023,NA,100
Slovenia,SVN,53734526854.22894,25558.429054450586,64.6964476037251,15.2025532184162,20.1009991778588,49.8027758246086,50.1972241753914,2102419,0,0,94,95,27.7777777777778,5.934735178858258,1697.1412,15286.67677,98.2743209096652,NA,NA
Solomon Islands,SLB,1536145814.1700656,2222.462118531731,56.9651926639617,39.5719414546352,3.46286588140317,48.8938658055443,51.1061341944557,691191,NA,NA,81,94,6.38297872340426,0.32306554917526414,416.003048,835.240357,NA,NA,59.4052674933718
Somalia,SOM,9204140383.175072,556.5780660292686,50.0444472583339,47.3397119329059,2.6158408087602,49.8671828097645,50.1328111431954,16537016,NA,NA,46,42,24.3636363636364,0.039934653265135615,18752.05737,26272.10205,NA,NA,37.0758628186184
South Africa,ZAF,338291396025.9558,5753.066494333694,65.2597929763407,28.7396723302935,6.00053469336587,51.394817384131,48.605182615869,58801927,NA,NA,84,84,46.75,6.687563147377806,72213.21514,501520.8805,NA,81.5780473797267,82.8875079600746
South Sudan,SSD,NA,NA,51.7018775856862,45.4975223517279,2.80060006258588,50.5189545726298,49.4810454273702,10606227,NA,NA,69,67,28.4595300261097,0.1643091365100898,32385.92039,56051.36036,NA,NA,33.5936288141032
Spain,ESP,1278128867875.49,26984.296277027945,65.9318580535555,14.3956333577662,19.6725085886783,50.9905590992717,49.0094409007283,47365655,0.5,1.4,96,94,44,4.2795945712140995,39703.22586,270310.9717,99.5614800334883,99.7813502450769,100
Sri Lanka,LKA,84440516486.1099,3852.3890910219397,65.6098081519803,23.5872127477129,10.8029791003068,51.8022154098541,48.1977845901459,21919000,NA,NA,96,96,5.38116591928251,0.9966832428486702,8377.671174,35117.25456,47.5914243025232,87.4722290136969,86.6051399791266
St. Kitts and Nevis,KNA,883933333.3333333,18553.657137259837,70.7781917405678,20.0272865613685,9.1945216980637,51.5721422274464,48.4278577725536,47642,NA,NA,95,99,25,4.84866294446077,82.070818,334.464112,NA,NA,NA
St. Lucia,LCA,1604444444.4444444,8951.524765781867,72.5106214415033,18.5729469165042,8.91643164199256,50.4421520110245,49.5578479889755,179237,NA,NA,89,86,16.6666666666667,2.785139229065427,272.859517,850.806942,NA,NA,96.8140238277138
St. Martin (French part),MAF,NA,NA,66.9508186649464,23.1960188001106,9.85316253494302,52.4559948391853,47.5440051608147,32553,NA,NA,NA,NA,NA,NA,NA,NA,96.6350935573213,96.6350935573213,NA
St. Vincent and the Grenadines,VCT,869111111.111111,8306.360493072014,67.0465677490264,22.2784507681648,10.6749814828089,48.9324489639881,51.0685067665724,104632,NA,NA,99,97,18.1818181818182,2.1006957718480006,67.776175,302.420156,NA,NA,NA
Sudan,SDN,27034593750,608.33251953125,55.4843628397763,41.1776527376411,3.3379844225826,50.0243246664764,49.9756753335236,44440486,NA,NA,86,90,NA,0.4679539283166255,55887.39611,107114.2127,NA,NA,57.0893451314156
Suriname,SUR,2911807496.2022653,4796.533313899278,66.1170550105837,26.7681385024668,7.1148064869495,50.1443832209071,49.8556167790928,607065,NA,NA,45,51,29.4117647058824,4.285076556876117,1415.671617,4312.425111,55.7604344745866,63.4127012869624,96.5744126253473
Sweden,SWE,547054174235.87585,52837.9039778149,62.22232112844,17.7450854687151,20.0325934028449,49.6666737069037,50.3333262930963,10353442,0.3,0.5,97,97,46.9914040114613,3.242989143127474,4792.09356,45458.82211,99.7280724118451,NA,99.5331732707427
Switzerland,CHE,741999406005.6272,85897.7843338323,66.2144142815519,15.0597381778765,18.7258475405716,50.385507488297,49.6145040876354,8638167,0,0.1,97,96,41.5,4.042072814753408,4975.239558,43987.63547,96.6999976825074,NA,100
Syrian Arab Republic,SYR,11156757922.038454,537.0902346114414,60.9797413135012,34.4690845205165,4.55117416598229,49.8971409205253,50.1028638935097,20772595,NA,NA,59,49,11.2,1.2148024837532334,15963.67267,47112.47483,NA,NA,92.0250049576932
Tajikistan,TJK,8133963813.070248,852.3302295622685,60.2694041950468,36.4944090597637,3.23618674518954,49.6868295951246,50.3131599262177,9543207,NA,NA,98,97,23.8095238095238,0.9775330242758015,5520.881442,17692.28592,55.2368645269544,NA,76.6435992040191
Tanzania,TZA,66068737786.06392,1104.16442871094,52.9949476309012,43.8773745870602,3.12767778203859,50.6106603085369,49.3893396914631,61704518,NA,NA,84,86,36.71875,0.23394559212017504,46487.36706,89255.44823,10.7083821320859,24.9489201431857,46.0591232859248
Thailand,THA,500457264955.7628,7001.785460233889,70.083656934732,16.0659765534604,13.8503665118077,51.3548177740608,48.6451822259392,71475664,0,2.6,96,97,15.7464212678937,3.714255806004125,75892.78006,433773.458,NA,NA,100
Timor-Leste,TLS,2162619200,1663.5596290754963,58.6828795495367,35.945061327159,5.37205912330432,49.0019576998373,50.9980423001627,1299995,NA,NA,79,86,38.4615384615385,0.34315516598140766,4794.894791,5537.128706,NA,NA,78.2675330824051
Togo,TGO,7486031561.868847,886.6995115081938,56.4440194821962,40.497827678269,3.05815283953483,49.7421049015822,50.2578950984178,8442580,NA,NA,69,82,18.6813186813187,0.2860618436544279,3039.881913,8395.488807,18.8410171736911,33.7100786010787,55.6427095477476
Tonga,TON,484796854.9187562,4605.970841191367,58.744085735459,35.073726414198,6.18218785034298,50.5073441389401,49.4926558610599,105254,NA,NA,99,99,7.40740740740741,1.1220476181427785,92.338189,268.338502,29.4929646634957,50.6929917220873,98.5365332282492
Trinidad and Tobago,TTO,20807571314.304337,13705.900228570972,69.8010139993031,19.5245585572412,10.6744274434557,50.6520119593162,49.3479221709097,1518147,NA,NA,91,96,26.1904761904762,10.15711917225407,6667.330375,26480.71295,NA,NA,NA
Tunisia,TUN,42538289933.21618,3497.719026589915,66.4714366541649,24.9500708082235,8.57849253761165,50.5594067551119,49.4405932448881,12161723,NA,NA,98,97,24.8847926267281,2.408622528238803,6653.819385,40882.99745,73.9069254924488,77.3032747287411,92.1164368749041
Turkiye,TUR,720338498174.7438,8638.739132592988,68.1068441709647,23.7110603615819,8.18209546745335,49.8630065802958,50.1369922311443,83384680,0.1,2.8,95,98,17.3174872665535,4.885863926083305,50444.76645,504956.3259,NA,NA,96.0251697702089
Turkmenistan,TKM,45818000000,7330.366287930542,64.0515352684084,31.2326832135604,4.71578151803122,50.464975414523,49.5350405843558,6250438,NA,NA,98,98,25,10.184086299232149,124818.6445,194091.8305,94.83423669476,97.0826470588235,100
Turks and Caicos Islands,TCA,924583000,20882.261270214112,73.2115230426976,16.813659616275,9.97481734102741,49.5799078507544,50.4223507091878,44276,NA,NA,NA,NA,NA,NA,NA,NA,47.1253369866336,46.542834789086,91.78810634106
Tuvalu,TUV,51746594.31485426,4674.911402552557,62.399494082573,31.606287830879,5.99421808654802,48.4867648387388,51.5132351612612,11069,NA,NA,93,95,6.25,0.5962598247357485,11.574492,21.742689,8.62597716843471,10.4611789594619,99.6736005117676
Uganda,UGA,37605430214.351875,846.8811992149166,52.6650768317732,45.6701073228634,1.66481584536345,50.5161952662979,49.4838024816837,44404611,NA,NA,89,89,34.8583877995643,0.12779303482694623,21178.67916,39280.05175,16.7450812444467,42.3484895626588,48.2076478047763
Ukraine,UKR,156617722013.3422,3751.7373046875,67.4827124911094,15.3272298253506,17.1900576835399,53.6955667118944,46.3044355655085,44132049,0,1.3,85,81,20.8037825059102,3.7538161892279236,32317.87499,227341.5857,87.9774978969878,88.3306839025631,99.6138512373453
United Arab Emirates,ARE,349473015336.9394,37629.17416879559,83.4050388654859,14.9409854694949,1.65397566501915,30.277091624908,69.722908375092,9287289,NA,NA,99,90,50,20.252271680142616,56944.70537,249927.7494,NA,NA,100
United Kingdom,GBR,2697806592293.8604,40217.00901169857,63.4891380150104,17.7883500845831,18.7225119004065,50.6074592830835,49.3925407169164,67081234,0.3,0.6,91,93,33.8461538461538,4.601142250901347,50415.67463,398323.6546,99.8284052845126,NA,100
United States,USA,21060473613000,63528.63430275085,65.2652503157439,18.5113495341764,16.2234001500798,50.4365621109903,49.5634381866801,331511512,0.2,0.6,91,93,27.4647887323944,13.032827951989795,748241.4029,5505180.89,97.1649574893557,97.416931866832,99.3587560780984
Uruguay,URY,53666908053.76546,15650.499303244496,64.8650157993973,19.7968321883977,15.338152012205,51.5857869998011,48.4142421624888,3429086,0.1,1.7,95,92,21.2121212121212,1.899719050499171,20393.59933,35994.19321,NA,94.5887445887446,95.30083
Uzbekistan,UZB,60224701296.78847,1759.3074705367767,65.3623781423,29.7700920460112,4.8675298116888,49.9755090397324,50.0244939429688,34232050,NA,NA,99,95,32,3.376303785487577,53601.94309,187520.3945,77.7884749182579,88.6444066496267,94.0499598896116
Vanuatu,VUT,909421043.508407,2917.7568490893273,56.5293485409949,39.7572870045078,3.71336445449733,49.6985738806808,50.3014261193192,311685,NA,NA,78,78,0,0.3891749683173717,374.327533,588.659649,NA,56.1173330177778,87.6036584822191
"Venezuela, RB",VEN,NA,NA,63.5214125320961,28.4842447313097,7.99434273659421,50.4614440493452,49.5385594606025,28490453,NA,NA,76,54,22.1556886227545,2.545027978319615,97594.23488,194259.7019,NA,NA,NA
Viet Nam,VNM,346615738537.7963,3586.3471762476265,68.8794569159397,22.693134535111,8.42740854894926,50.6189266827583,49.3810733172417,96648685,0.1,5.5,97,94,26.7206477732794,3.6764400881398434,79619.23803,470578.1002,56.7303498221906,75.5579275757868,95.3799631127256
Virgin Islands (U.S.),VIR,4189000000,39411.0452535516,61.0911715658212,19.2642556686662,19.6445727655126,53.0863582963302,46.9146373031202,106290,NA,NA,NA,NA,NA,NA,NA,NA,97.9359935454068,NA,NA
West Bank and Gaza,PSE,15531700000,3233.5686383585844,57.0909201027254,39.4767782573281,3.43230163994652,50.1410427260145,49.8589572739855,4803269,NA,NA,99,98,NA,NA,NA,NA,79.6989458183278,80.9328703641541,98.7155564150876
"Yemen, Rep.",YEM,NA,578.5120104633235,57.0927069843214,40.1889084811258,2.71838453455283,49.4456828614357,50.5543171385644,32284046,NA,NA,68,72,0.332225913621262,0.3085146143082562,10542.15376,24391.15073,NA,NA,50.6813343651152
Zambia,ZMB,18110638269.223778,956.8317289870319,54.5897669105859,43.6803729346094,1.72986015480474,50.6616989953621,49.3383010046379,18927715,NA,NA,96,84,16.7664670658683,0.4019027125038601,15448.75233,36107.82044,NA,45.4757775068295,51.1156075207048
Zimbabwe,ZWE,21509698406.66182,1372.6966743682872,55.4676532352381,41.1560846287343,3.37626213602766,52.8693272721959,47.1306791095611,15669666,NA,NA,85,86,31.8518518518519,0.530483547000938,12060.82302,25988.12599,26.5738460316127,55.3914302646078,48.282428853497
